num,Database,herb,herb2,Ingredient_Name,Flag,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_paper,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total
574,TCMID,ªÙœ„,ªÙœ„,p-methoxycinnamic acid,,,699414,Exist,++,COC1=CC=C(C=C1)C=CC(=O)O,,,THRB,"HDAC6,MAOA,CA4,GSK3B,SENP7,PTGS2,F3,CA5B,SENP6,AKR1B1,CA12,BACE1,HCAR2,CA6,CA1,CYP1A1,PTGER4,CA9,HDAC2,CA2,HDAC8,CA7,MAOB,CYP1B1,CA14,ESR2,CA5A,CA3,HDAC1,PTGER3,PTGER2","HDAC6,MAOA,CA4,GSK3B,SENP7,PTGS2,F3,CA5B,SENP6,AKR1B1,CA12,BACE1,HCAR2,CA6,CA1,CYP1A1,PTGER4,CA9,HDAC2,CA2,HDAC8,CA7,MAOB,CYP1B1,CA14,ESR2,CA5A,CA3,HDAC1,THRB,PTGER3,PTGER2"
575,TCMID,ªÙœ„,ªÙœ„,pachypodol,,,5281677,Exist,--,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)OC)O,,"PTGS1,AR,PRSS1,GSK3B,F7,NCOA2,ESR1,CHEK1,ESR2",ABCG2,"ABCG2,MAOA,AKR1B1,CA4,ELAVL3,CA7,ABCB1,CA12,CYP1B1,XDH,NOX4","ELAVL3,MAOA,CA4,AR,PRSS1,GSK3B,CA7,F7,CYP1B1,ESR1,CHEK1,NOX4,ESR2,ABCG2,AKR1B1,PTGS1,ABCB1,CA12,NCOA2,XDH"
576,TCMID,ªÙœ„,ªÙœ„,pachyrhizin,,,101277,Exist,++,COC1=CC2=C(C=C1C3=CC4=C(C=C5C(=C4)C=CO5)OC3=O)OCO2,,,"CYP3A4,USP1",,"USP1,CYP3A4"
577,TCMID,ªÙœ„,ªÙœ„,patchoulicalcohol,,,NO,,,,,,,,
578,TCMID,ªÙœ„,ªÙœ„,paulownin,,,3084131,Exist,+-,C1C2C(OCC2(C(O1)C3=CC4=C(C=C3)OCO4)O)C5=CC6=C(C=C5)OCO6,,,,,
579,TCMID,ªÙœ„,ªÙœ„,retusine,,,NO,,,,,,,,
580,TCMID,ªÙœ„,ªÙœ„,reynosin,,,482788,Exist,--,CC12CCC3C(C1C(=C)CCC2O)OC(=O)C3=C,,,,,
581,TCMID,ªÙœ„,ªÙœ„,tilianin,,,5321954,Exist,--,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O,,,,"IL2,CYP1B1,KCND3","IL2,CYP1B1,KCND3"
582,TCMID,ªÙœ„,ªÙœ„,timobiose,,,NO,,,,,,,,
583,TCMID,ªÙœ„,ªÙœ„,trans-2-hexenol,,,5318042,Exist,++,CCCC=CCO,,,,,
584,TCMID,ªÙœ„,ªÙœ„,trans-calamenene,,,6429022,,++,CC1CCC(C2=C1C=CC(=C2)C)C(C)C,,,,,
585,TCMID,ªÙœ„,ªÙœ„,alpha-pinene,,,6654,Exist,++,CC1=CCC2CC1C2(C)C,,,,,
586,TCMID,ªÙœ„,ªÙœ„,beta-caryophyllene,,,5281515,Exist,++,CC1=CCCC(=C)C2CC(C2CC1)(C)C,,"RXRA,CHRNA2,CHRM3,PTGS1,ADRA1A,NCOA2,CHRM1,IL6,CHRM2,GABRA1",CNR2,,"CHRNA2,CHRM3,PTGS1,ADRA1A,IL6,CNR2,NCOA2,CHRM1,RXRA,CHRM2,GABRA1"
587,TCMID,ªÙœ„,ªÙœ„,beta-elemene,,,6918391,Exist,++,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,,"TEP1,CHRM3,PTGS1,RB1,ADRA1A,RUNX1T1,BCL2,EIF6,RHOA,NCOA2,CHRM1,TP53,CCNB1,RXRA,CHRM2,GABRA1",,,"TEP1,EIF6,TP53,CCNB1,RXRA,GABRA1,CHRM3,PTGS1,ADRA1A,RB1,RUNX1T1,BCL2,RHOA,NCOA2,CHRM1,CHRM2"
588,TCMID,ªÙœ„,ªÙœ„,beta-farnesene,,,5281517,Exist,+-,CC(=CCCC(=CCCC(=C)C=C)C)C,,,"AR,GLI3",,"AR,GLI3"
589,TCMID,ªÙœ„,ªÙœ„,beta-hexenol,,,NO,,,,,,,,
590,TCMID,ªÙœ„,ªÙœ„,beta-humulene,,,5318102,,++,CC1=CCC(C=CCC(=C)CCC1)(C)C,,"CHRM3,PTGS1,ADRA1A,NCOA2,CHRM1,RXRA,CHRM2,GABRA1",,,"CHRM3,PTGS1,ADRA1A,NCOA2,CHRM1,RXRA,CHRM2,GABRA1"
591,TCMID,ªÙœ„,ªÙœ„,beta-pinene,,,14896,Exist,++,CC1(C2CCC(=C)C1C2)C,,,,,
592,TCMID,ªÙœ„,ªÙœ„,beta-sitosterol,,,222284,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"CHRM4,PRKCA,CHRNA2,NR3C1,CASP9,CHRM3,PTGS1,ADRA1A,PGR,PON1,BCL2,CASP3,NCOA2,CHRM1,CASP8,CHRM2,GABRA1","DPP4,PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,F2,PRKAB1","SREBF2,CRYAB,CYP17A1,F2,NPC1L1,NR1H2,NR1H3,FGF2,DHCR24,RORC","CHRM4,CRYAB,PRKAG1,GSK3B,NPC1L1,CASP3,PRKAA2,NR1H3,PRKAG3,CASP8,GABRA1,DPP4,PRKCA,CHRM3,PTGS1,PRKAA1,PGR,BCL2,PRKAG2,NCOA2,DHCR24,PRKAB1,SREBF2,CHRNA2,NR3C1,CASP9,NR1H2,FGF2,CYP17A1,CHRM2,ADRA1A,PRKAB2,PON1,CHRM1,POLB,F2,RORC"
593,TCMID,ªÙœ„,ªÙœ„,gamma-cadinene,,,92313,,++,CC1=CC2C(CC1)C(=C)CCC2C(C)C,,NCOA2,,,NCOA2
594,TCMID,ªÙœ„,ªÙœ„,gamma-caryophyllene,,,5281522,Exist,++,CC1=CCCC(=C)C2CC(C2CC1)(C)C,,,,,
595,TCMID,ªÙœ„,ªÙœ„,gamma-hexenol,,,10993,,++,CCC=CCCO,,,,,
1295,TCMID,«‡›Ô,«‡›Ô,(?)-syringaresinol,,,11604108,Exist,+-,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,,,,,
1296,TCMID,«‡›Ô,«‡›Ô,"1,8-cineole",,,2758,Exist,++,CC1(C2CCC(O1)(CC2)C)C,,"CHRNA2,GABRA1",AHR,,"CHRNA2,AHR,GABRA1"
1297,TCMID,«‡›Ô,«‡›Ô,1-thujone,,,NO,,,,,,,,
1298,TCMID,«‡›Ô,«‡›Ô,20-hexadecanoylingenol,,,NO,,,,,,,,
1299,TCMID,«‡›Ô,«‡›Ô,24-hydroxyimino-29-norcycloart-3-ol,,,NO,,,,,,,,
1300,TCMID,«‡›Ô,«‡›Ô,24-hydroxyiminocycloart-3-ol,,,NO,,,,,,,,
1301,TCMID,«‡›Ô,«‡›Ô,3beta-hydroxy-29-norcycloart-24-one,,,NO,,,,,,,,
1302,TCMID,«‡›Ô,«‡›Ô,3beta-hydroxylcycloart-24-one,,,NO,,,,,,,,
1303,TCMID,«‡›Ô,«‡›Ô,"6, 7-dehydroartemisinic acid",,,NO,,,,,,,,
1304,TCMID,«‡›Ô,«‡›Ô,alpha-elemene,,,80048,,++,CC(C)C1=CC(=C(C)C)CCC1(C)C=C,,,,,
1305,TCMID,«‡›Ô,«‡›Ô,alpha-humulene,,,5281520,Exist,++,CC1=CCC(C=CCC(=CCC1)C)(C)C,,"GABRA1,NCOA2",,,"GABRA1,NCOA2"
1306,TCMID,«‡›Ô,«‡›Ô,alpha-terpineol,,,17100,Exist,++,CC1=CCC(CC1)C(C)(C)O,,"CHRM2,GABRA1",NR1I2,,"GABRA1,CHRM2,NR1I2"
1307,TCMID,«‡›Ô,«‡›Ô,"arteamisinine i, ii, iii, iv, v",,,NO,,,,,,,,
1308,TCMID,«‡›Ô,«‡›Ô,artemetin,,,5320351,Exist,-+,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)OC,,"PRSS1,AR,GSK3B,F7,NCOA2,ESR1,CHEK1,ESR2",,"ABCG2,CYP1A1,ALOX5,ABCB1","ABCG2,CYP1A1,PRSS1,AR,GSK3B,ABCB1,F7,ALOX5,NCOA2,ESR1,CHEK1,ESR2"
1309,TCMID,«‡›Ô,«‡›Ô,artemisetin,,,5320351,Exist,-+,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)OC,,,,"ABCG2,CYP1A1,ALOX5,ABCB1","ABCG2,ALOX5,ABCB1,CYP1A1"
1310,TCMID,«‡›Ô,«‡›Ô,artemisic acid,,,10922465,Exist,+-,CC1CCC(C2C1CCC(=C2)C)C(=C)C(=O)O,,,,,
1311,TCMID,«‡›Ô,«‡›Ô,artemisilactone,,,NO,,,,,,,,
1312,TCMID,«‡›Ô,«‡›Ô,artemisinie,,,NO,,,,,,,,
1313,TCMID,«‡›Ô,«‡›Ô,artemisinin g,,,641668,,+-,CC1CCC2C(C(=O)OC(C23C1CCO3)OC(=O)C)C,,,,,
1314,TCMID,«‡›Ô,«‡›Ô,artemisinol,,,NO,,,,,,,,
1315,TCMID,«‡›Ô,«‡›Ô,artemisitene,,,11000442,Exist,++,CC1CCC2C(=C)C(=O)OC3C24C1CCC(O3)(OO4)C,,,,,
1316,TCMID,«‡›Ô,«‡›Ô,axillarin,,,5281603,Exist,-+,COC1=C(C2=C(C=C1O)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O,,,XDH,"ABCG2,ELAVL3,MAOA,AKR1B1,ALOX5,NOX4","ABCG2,ELAVL3,AKR1B1,MAOA,ALOX5,XDH,NOX4"
1317,TCMID,«‡›Ô,«‡›Ô,beta-amyrin acetate,,,92156,Exist,++,CC(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC=C4C3(CCC5(C4CC(CC5)(C)C)C)C)C)C,,"PTGS1,CTRB1",,"PTPN2,CES2,AKR1B10,PIN1,RELA,ACP1,F3,HSD11B2,HSD11B1,POLB,PTPN1","PTPN2,CES2,AKR1B10,PTGS1,CTRB1,PIN1,RELA,ACP1,F3,HSD11B2,HSD11B1,POLB,PTPN1"
1318,TCMID,«‡›Ô,«‡›Ô,beta-caryophyllene,,,5281515,Exist,++,CC1=CCCC(=C)C2CC(C2CC1)(C)C,,"RXRA,CHRNA2,CHRM3,PTGS1,ADRA1A,NCOA2,CHRM1,IL6,CHRM2,GABRA1",CNR2,,"CHRNA2,CHRM3,PTGS1,ADRA1A,IL6,CNR2,NCOA2,CHRM1,RXRA,CHRM2,GABRA1"
1319,TCMID,«‡›Ô,«‡›Ô,beta-mallinene,,,NO,,,,,,,,
1320,TCMID,«‡›Ô,«‡›Ô,beta-pinene,,,14896,Exist,++,CC1(C2CCC(=C)C1C2)C,,,,,
1321,TCMID,«‡›Ô,«‡›Ô,borneol,,,64685,Exist,++,CC1(C2CCC1(C(C2)O)C)C,,,,,
1322,TCMID,«‡›Ô,«‡›Ô,bornyl acetate,,,6448,Exist,+-,CC(=O)OC1CC2CCC1(C2(C)C)C,,,,,
1323,TCMID,«‡›Ô,«‡›Ô,bornyl isovalerate,,,60968,,++,CC(C)CC(=O)OC1CC2CCC1(C2(C)C)C,,,,,
1324,TCMID,«‡›Ô,«‡›Ô,bornylacetate,,,23500184,,++,CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.[Br-].[Br-].[Br-],,,,"SLC22A2,SLC22A1,DNM1","SLC22A2,SLC22A1,DNM1"
1325,TCMID,«‡›Ô,«‡›Ô,camphen hydrate,,,NO,,,,,,,,
1326,TCMID,«‡›Ô,«‡›Ô,camphene,,,6616,Exist,++,CC1(C2CCC(C2)C1=C)C,,,,,
1327,TCMID,«‡›Ô,«‡›Ô,camphor,,,2537,Exist,++,CC1(C2CCC1(C(=O)C2)C)C,,,"TRPV1,ALDH1A1,ESR1",,"TRPV1,ALDH1A1,ESR1"
1328,TCMID,«‡›Ô,«‡›Ô,caruilignan a,,,10457689,,+-,COC1=CC(=CC(=C1OC)OC)C2C3COC(C3CO2)(C4=CC(=C(C(=C4)OC)OC)OC)OC,,,,,
1329,TCMID,«‡›Ô,«‡›Ô,caruilignan b,,,NO,,,,,,,,
1330,TCMID,«‡›Ô,«‡›Ô,caruilignan c,,,10685181,Exist,+-,COC1=CC(=CC(=C1OC)OC)C2C3COC(=O)C3CO2,,,,,
1331,TCMID,«‡›Ô,«‡›Ô,caruilignan d,,,10850329,,+-,COC1=CC(=CC(=C1O)OC)C2C3COC(=O)C3CO2,,,,,
1332,TCMID,«‡›Ô,«‡›Ô,caryophyllene epoxid,,,NO,,,,,,,,
1333,TCMID,«‡›Ô,«‡›Ô,caryophyllene oxide,,,1742210,Exist,++,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,,"CHRM3,ACHE,CHRM2,NCOA2,CHRM1,GABRA1",,,"CHRM3,ACHE,NCOA2,CHRM1,CHRM2,GABRA1"
1334,TCMID,«‡›Ô,«‡›Ô,casticin,,,5315263,Exist,-+,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)O,,"PRSS1,AR,F7,BCL2,NCOA2,TUBA1A",,"ABCG2,ALOX5,CYP1B1,XDH,NOX4","ABCG2,AR,PRSS1,F7,BCL2,ALOX5,NCOA2,CYP1B1,TUBA1A,XDH,NOX4"
1335,TCMID,«‡›Ô,«‡›Ô,chrysoeriol,,,5280666,Exist,--,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,,,"RXRA,TDP1,SENP8,ABCC1,RELA,GSTM1,NFKB1,CYP1B1,RAC1,CYP1A1,IL1B,NFKB2,CYP1A2,GSK3A","MAOA,TNKS,CA4,AKR1B10,ACHE,AR,KCND3,GPR35,ESR1,AKR1B1,HSD17B1,ABCC1,MPO,CA12,ALOX5,CYP1A1,CBS,APP,CA7,TTR,MAOB,GLO1,CYP1B1,HSD17B2,NOX4,ESR2,ABCG2,TNKS2,ABCB1,ALOX15,XDH","TNKS,MAOA,CA4,AKR1B10,ACHE,AR,KCND3,GSTM1,NFKB1,GPR35,ESR1,XDH,RXRA,IL1B,CYP1A2,AKR1B1,HSD17B1,ABCC1,MPO,CA12,ALOX5,RAC1,CYP1A1,GSK3A,CBS,TDP1,APP,CA7,TTR,MAOB,GLO1,CYP1B1,HSD17B2,NOX4,ESR2,ABCG2,TNKS2,SENP8,RELA,ABCB1,ALOX15,NFKB2"
1336,TCMID,«‡›Ô,«‡›Ô,chrysosplenelin,,,NO,,,,,,,,
1337,TCMID,«‡›Ô,«‡›Ô,chrysosplenol-d,,,5280699,Exist,-+,COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O)OC,,,,"ABCG2,ALOX5,CYP1B1,NOX4","ABCG2,ALOX5,CYP1B1,NOX4"
1338,TCMID,«‡›Ô,«‡›Ô,circilinol,,,NO,,,,,,,,
1339,TCMID,«‡›Ô,«‡›Ô,cirsiliol,,,160237,Exist,-+,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O)OC,,"PRSS1,NCOA2,F7",STAT3,"PTPRS,TNKS,CA4,AKR1B10,AKR1B1,ABCC1,ALOX5,CYP1A1,CREB1,APP,CA7,TTR,GLO1,CYP1B1,TERT,NOX4,ABCG2,TNKS2,ABCB1,ALOX15,XDH","PTPRS,CREB1,TNKS,CA4,APP,AKR1B10,PRSS1,CA7,TTR,F7,GLO1,CYP1B1,TERT,NOX4,ABCG2,TNKS2,AKR1B1,ABCC1,ABCB1,ALOX5,NCOA2,STAT3,ALOX15,CYP1A1,XDH"
1340,TCMID,«‡›Ô,«‡›Ô,cirsimaritin,,,188323,Exist,--,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)OC,,,"TDP1,NCF1,FGF22,GFER,ADORA3,GBA,EIF4G1","ABCG2,CREB1,PTPRS,NAE1,AMY1A,ABCB1,GRK6,CYP1B1,ADORA3,CYP1A1","PTPRS,CREB1,TDP1,FGF22,AMY1A,CYP1B1,GBA,ABCG2,NAE1,NCF1,ABCB1,GRK6,GFER,ADORA3,CYP1A1,EIF4G1"
1341,TCMID,«‡›Ô,«‡›Ô,cis-carveol,,,330573,Exist,++,CC1=CCC(CC1O)C(=C)C,,"CHRM2,CHRM1,GABRA1",,,"CHRM2,CHRM1,GABRA1"
1342,TCMID,«‡›Ô,«‡›Ô,cis-jasmone,,,1549018,Exist,++,CCC=CCC1=C(CCC1=O)C,,"TNFRSF1A,CASP3,AHSA1,CHRM2,GABRA1",NR1I2,,"TNFRSF1A,NR1I2,CASP3,AHSA1,CHRM2,GABRA1"
1343,TCMID,«‡›Ô,«‡›Ô,copaene,,,19725,,++,CC1=CCC2C3C1C2(CCC3C(C)C)C,,"CHRM3,PTGS1,CHRM1,RXRA,CHRM2,GABRA1",,,"CHRM3,PTGS1,CHRM1,RXRA,CHRM2,GABRA1"
1344,TCMID,«‡›Ô,«‡›Ô,coprine,,,108079,,++,C1CC1(NC(=O)CCC(C(=O)O)N)O,,,,,
1345,TCMID,«‡›Ô,«‡›Ô,coumarin,,,323,Exist,--,C1=CC=C2C(=C1)C=CC(=O)O2,,"AKR1C1,ACHE,CYP3A4,GSTP1,ALOX5,CYP2A6,GCLC","CA2,CA4,NFE2L2,CA7,CYP2D6,CYP3A4,CYP2C19,CYP2C9,ESR1,CYP2A6,CA14,CYP1A2,CA5B,CA5A,CA3,NR1I2,CA12,CA6,CA1,CA9","CA2,CA4,CA3,CA7,CA12,CA6,CA1,CA14,CA5B,CA9,CA5A","AKR1C1,CA2,CA4,ACHE,NFE2L2,CA7,CYP2D6,CYP3A4,GSTP1,CYP2C19,CYP2C9,CYP2A6,ESR1,CA14,GCLC,CYP1A2,CA5B,CA5A,CA3,NR1I2,CA12,ALOX5,CA6,CA1,CA9"
1346,TCMID,«‡›Ô,«‡›Ô,daphnetin-8-methyl ether,,,NO,,,,,,,,
1347,TCMID,«‡›Ô,«‡›Ô,diayangambin,,,167452,,++,COC1=CC(=CC(=C1OC)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC)OC,,"NCOA1,RXRA,NR3C1,PGR",,,"NCOA1,RXRA,NR3C1,PGR"
1348,TCMID,«‡›Ô,«‡›Ô,epideoxyarteannuin b,,,NO,,,,,,,,
1349,TCMID,«‡›Ô,«‡›Ô,epoxyartannuinic acid,,,NO,,,,,,,,
1350,TCMID,«‡›Ô,«‡›Ô,eupatorin,,,97214,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O,,"NCOA1,PTGS1,PRSS1,F7,NCOA2","AURKA,AURKB,KDR,CYP1B1,CYP1A1","ABCG2,CREB1,PTPRS,AURKA,ABCC1,AURKB,ABCB1,CYP1B1,KDR,CYP1A1","PTPRS,NCOA1,CREB1,PRSS1,F7,CYP1B1,ABCG2,PTGS1,AURKA,ABCC1,AURKB,ABCB1,NCOA2,KDR,CYP1A1"
1351,TCMID,«‡›Ô,«‡›Ô,hexadecanoicacid,,,NO,,,,,,,,
1352,TCMID,«‡›Ô,«‡›Ô,isoartemisia ketone,,,68346,,+-,CC(=CC(=O)C(C)(C)C=C)C,,"CHRM2,GABRA1",,,"CHRM2,GABRA1"
1353,TCMID,«‡›Ô,«‡›Ô,isocembrol,,,5363523,,++,CC1=CCCC(C=CC(CCC(=CCC1)C)C(C)C)(C)O,,,,,
1354,TCMID,«‡›Ô,«‡›Ô,kaempferol,,,5280863,Exist,--,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,"ACHE,AR,CYP3A4,CASP3,GSTM1,IKBKB,SELE,MAPK8,GABRA1,PTGS1,PGR,BCL2,NR1I3,ALOX5,PPARG,NCOA2,AKR1C3,CYP1A1,PRSS1,PSMD3,F7,GSTP1,GSTM2,CYP1B1,AHSA1,ICAM1,AHR,RELA,DIO1,CHRM1,VCAM1,CHRM2","PIP4K2A,CYP3A4,ADAM10,CCNB1,SMAD3,TRPC5,DPP4,CSNK2A2,HSD17B1,MPO,CA12,PGR,SLC2A1,PPARG,CLK1,CYP1A1,PAFAH1B3,CDK1,GLI3,NR3C1,APP,TYR,CA7,MAPT,GLO1,ESRRA,STK16,CYP1B1,CYP2C9,SIAE,NOX4,CCNB3,ESR2,NR1I2,ABCB1,RELA,XDH,POLH,RACGAP1,AR,FLT3,GSK3B,SMAD2,NFE2L2,CYP2D6,NFKB1,CISD1,IP6K2,ESR1,RARA,CYP1A2,CDK6,PIM2,POLI,AKR1B1,HDAC9,ABCC1,BACE1,ALOX5,IPMK,NR1I3,GSK3A,PSMB5,HPGD,CA2,CSNK2A3,CYP19A1,HIF1A,DAPK1,CYP2C19,CSNK2A1,HSD17B2,BCHE,CTDSP1,CSNK2B,CCNB2,ABCG2,ADAM17,AHR,CHRM1,NFKB2","PTPRS,MAOA,CA4,AKR1B10,CCR4,GPR35,ESR1,MPG,AKR1B1,HSD17B1,KDM4E,CYP2C8,ABCC1,MPO,CA12,ELAVL1,ALOX5,NUAK1,CYP1A1,ALOX12,ELAVL3,CA7,MAPT,TTR,GLO1,CYP1B1,DAPK1,HSD17B2,MYLK,NOX4,PTPN1,ESR2,ABCG2,TOP2A,CA3,ABCB1,PKN1,ALOX15,NEK6,XDH","MAOA,CA4,AKR1B10,PIP4K2A,CYP3A4,ADAM10,GSTM1,SELE,CCR4,GPR35,CCNB1,SMAD3,TRPC5,DPP4,CSNK2A2,HSD17B1,PTGS1,KDM4E,MPO,CA12,PGR,BCL2,SLC2A1,PPARG,AKR1C3,CLK1,CYP1A1,PAFAH1B3,CDK1,ALOX12,GLI3,ELAVL3,NR3C1,APP,PRSS1,TYR,CA7,PSMD3,MAPT,TTR,GSTP1,GLO1,GSTM2,ESRRA,CYP1B1,STK16,CYP2C9,SIAE,AHSA1,NOX4,CCNB3,ICAM1,ESR2,PTPN1,CA3,NR1I2,RELA,ABCB1,PKN1,CHRM2,XDH,POLH,PTPRS,RACGAP1,ACHE,AR,FLT3,GSK3B,SMAD2,NFE2L2,CYP2D6,CASP3,IKBKB,NFKB1,CISD1,IP6K2,ESR1,RARA,MAPK8,CYP1A2,PIM2,CDK6,MPG,POLI,AKR1B1,HDAC9,ABCC1,CYP2C8,BACE1,NR1I3,ALOX5,IPMK,NCOA2,ELAVL1,NUAK1,GSK3A,PSMB5,HPGD,CA2,CSNK2A3,CYP19A1,F7,HIF1A,DAPK1,CYP2C19,CSNK2A1,HSD17B2,BCHE,ALOX15,CTDSP1,CSNK2B,CCNB2,MYLK,ABCG2,TOP2A,ADAM17,AHR,DIO1,CHRM1,VCAM1,NEK6,GABRA1,NFKB2"
1355,TCMID,«‡›Ô,«‡›Ô,lcamphor,,,NO,,,,,,,,
1356,TCMID,«‡›Ô,«‡›Ô,limonene,,,22311,Exist,++,CC1=CCC(CC1)C(=C)C,,,"AR,NFE2L2",,"AR,NFE2L2"
1357,TCMID,«‡›Ô,«‡›Ô,methyl arteannuate,,,NO,,,,,,,,
1358,TCMID,«‡›Ô,«‡›Ô,methyl caffeate,,,689075,Exist,+-,COC(=O)C=CC1=CC(=C(C=C1)O)O,,PTGS1,,"MMP9,AKR1B1,CA2,APP,AKR1B10,CA3,CA7,MMP1,SNCA,CA12,CA6,CA1,MMP2,CA14,CA5B,CA9,CA5A","CA2,APP,AKR1B10,MMP1,CA7,MMP2,CA14,SNCA,CA5A,CA5B,MMP9,AKR1B1,PTGS1,CA3,CA12,CA6,CA1,CA9"
1359,TCMID,«‡›Ô,«‡›Ô,methyl calvatate,,,NO,,,,,PTGS1,,,PTGS1
1360,TCMID,«‡›Ô,«‡›Ô,myrcene,,,31253,Exist,+-,CC(=CCCC(=C)C=C)C,,GABRA1,"NR1I3,HSPB1",,"NR1I3,GABRA1,HSPB1"
1361,TCMID,«‡›Ô,«‡›Ô,naphthofuranone deriv.,,,NO,,,,,,,,
1362,TCMID,«‡›Ô,«‡›Ô,penduletin,,,5320462,Exist,--,COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC=C(C=C3)O)O)OC,,"PTGS1,PRSS1,AR,F7,NCOA2,ESR2","ABCG2,ABCB1","ABCG2,ALOX5,ABCB1","ABCG2,PTGS1,AR,PRSS1,ABCB1,F7,ALOX5,NCOA2,ESR2"
1363,TCMID,«‡›Ô,«‡›Ô,piperitone,,,6987,Exist,++,CC1=CC(=O)C(CC1)C(C)C,,,,,
